"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Pakistan","PAK","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","35444.6044575689","37898.8911958532","38718.2614867629","39159.4751357857","39987.2292918947","40062.7401206666","41443.3735741741","40960.7750986517","41209.1572123772","42400.7893740436","42859.3885839403","42029.9190914452","42004.635805022","42553.3409780285","43196.3844811912","43082.7802412093","44383.0758558869","46777.3502335762","48748.9553826559","51334.6868897178","53255.12987629","54632.8295791691","54550.672061686","55303.835973388","55660.2745474","56367.4624920474","57445.3019807062","58723.5265541689","60480.2570527888","62313.5862955285","64526.1601120854","66481.886206726","",
"Pakistan","PAK","GNI per capita (current LCU)","NY.GNP.PCAP.CN","403.271910156995","430.807309496345","438.990579689737","458.611017357626","505.186973239212","563.848468669258","607.191705788123","674.106619797541","708.272206968021","741.832231700531","831.42311843438","859.029264930436","886.347267001913","1089.70132500773","1380.15801338639","1694.93273938943","1951.97957601752","2206.20599281729","2596.39543101185","2792.25185179029","3246.54829760011","3728.61692099992","4188.44026935164","4678.94612761137","5148.51955837785","5535.35924641004","5551.81875906293","6190.24626730701","6942.45012765973","7627.51261730617","8291.73953242006","9397.88722918237","10705.6850267042","11503.2639095171","13067.5277780941","15305.5282936588","16778.3457903157","18661.5402217111","20062.2042870715","21511.9045607454","27274.50478813","29345.6838294657","30944.9761145106","34037.5371586738","38234.8224535964","43104.784314815","53255.12987629","58611.8797995976","66281.9781474859","81089.6262055852","90485.6152182108","109634.845604452","118498.259469216","129585.2045919","143344.481478815","153753.058003386","159720.175013828","171088.65624614","",
"Pakistan","PAK","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.92428869173145","2.16199014022695","1.13954922581843","2.11380298954158","0.188837361600292","3.4461782927206","-1.16447681233915","0.606390169930222","2.89166836275056","1.08158177398803","-1.93532740410103","-0.0601554487131324","1.30629670390077","1.51114692379795","-0.262994788444459","3.01813301601619","5.39456613026017","4.21487138376745","5.30417828805787","3.74102405786164","2.58698027040667","-0.150381223370673","1.38066843768736","0.644509675935595","1.27054339993444","1.91216606355273","2.22511594401939","2.99152758988241","3.03128546748654","3.55070851814487","3.03090419644276","",
"Pakistan","PAK","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","90","100","100","120","130","140","150","160","180","180","180","160","150","160","190","220","260","300","350","390","400","390","380","380","370","400","430","420","420","420","440","450","450","490","500","490","470","460","490","500","510","560","640","730","820","910","1010","1060","1080","1150","1260","1360","1390","1430","1500","1580","",
"Pakistan","PAK","GNI per capita, PPP (constant 2011 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3194.56856093304","3200.60109991802","3310.89952025997","3272.3448630667","3292.18804064255","3387.38720065607","3424.02456323277","3357.75847753737","3355.73860285851","3399.57450561917","3450.94707118306","3441.87126023387","3545.75151310776","3737.02942329706","3894.54040706258","4101.11377375363","4254.53742667003","4364.60147049505","4358.03792940847","4418.20798360225","4446.68376155953","4503.18080860798","4589.2891038106","4691.40610737664","4831.75081543224","4978.2149757256","5154.97687892025","5311.2192894691","",
"Pakistan","PAK","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2060","2130","2260","2290","2350","2470","2540","2530","2560","2630","2730","2790","2910","3130","3350","3650","3900","4110","4180","4270","4360","4500","4680","4870","5110","5320","5570","5840","",
"Pakistan","PAK","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","4376788457.33832","4770640089.34476","5191198074.64929","5909694706.61664","6603830111.30377","7313857930.68104","8204006197.26528","9115272561.15047","10332793757.9165","10841839482.7327","10800021029.9714","9823848742.25839","9966438305.95957","10709463290.2792","13082269238.9925","15449759439.0694","19159491599.9731","22483000509.7625","27479180426.5954","31197029368.5437","33065080509.654","33987526588.3151","34286354202.1657","34832945885.8254","35575801998.9814","39713474516.5482","43448615532.4118","44393684502.0817","45484790486.2538","46735402093.963","50511776845.4219","52761308773.6957","54269895674.6349","59831098730.8226","63048815084.523","63655547705.6661","62087674342.1965","62932881167.2263","67666511033.9982","70146203759.2593","74413653156.5855","82969795338.0295","96715345436.758","112907110323.094","129095706359.875","145399596144.712","165668653830.097","176630743006.571","184122783057.105","200300743208.468","223990153946.389","246697406983.636","258375333595.839","271634676908.015","289118860826.403","311666980181.241","",
"Pakistan","PAK","GNI, PPP (constant 2011 international $)","NY.GNP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343986714969.245","354403904046.384","376605334702.446","382044822931.297","394303899896.268","416069883802.69","431215966188.735","433442924939.007","443807383358.837","460321371284.875","478036524661.406","487373916418.117","512907646419.556","551971955458.044","587219970939.017","631201055247.534","668362272723.54","699789534089.245","713169386816.99","738059788013.403","758427191668.038","784383239309.486","816487459839.14","852487577970.257","896513278560.149","942776905927.196","995959451707.023","1046394940529.18","",
"Pakistan","PAK","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221726356226.44","236181145818.912","256846578289.513","266803625920.249","281285761945.578","302897314511.631","319879198882.652","327136503037.177","338733603383.227","356650769950.879","378832660359.985","394984325678.481","421636151211.211","462466309730.715","505710026699.174","561244357605.095","612753833046.641","658695435935.007","684775459423.107","714102701619.187","742921086448.199","784383239309.486","832836924677.605","884900169962.73","948146828273.112","1007691063446.12","1075305093547.34","1150857545077.32","",
"Pakistan","PAK","Goods and services expense (% of expense)","GC.XPN.GSRV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Goods and services expense (current LCU)","GC.XPN.GSRV.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","1172085221.09778","1126517097.08091","1403680898.17397","1957095108.11623","2580942008.63989","2743119875.40589","2351746916.65901","2890204231.0063","2492105071.67329","2660568522.45435","3205895887.74902","3956371892.34967","4425590321.27078","4818196223.24465","5405435436.67058","6410838400.54116","6913088869.48064","6793407997.33362","7116752173.84098","8356347225.34176","8507268921.51236","8350730703.59928","7796000000","7615000000","8657000000","9053000000","9773000000","11836000000","13281000000","15441000000","17065000000","18218000000","21223500000","18356000000","21481000000","26328000000","24792000000","25115000000","24777000000","22707000000","21820000000","23203000000","",
"Pakistan","PAK","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","2202087204.72666","2499244147.09185","3236250197.45248","4309384592.4557","5470407618.63659","5682517594.57348","5770827042.97438","5618267352.56912","6263361659.55881","5905892147.92347","5999165489.804","6283337656.59508","7130851527.64538","7400895822.20593","8132503396.3656","8683283102.87071","9716526928.39292","9379891899.21855","9355275505.23871","11247761165.1947","12163732482.0271","10750177379.1813","9834000000","9520000000","9896000000","9741000000","10428000000","11978000000","16643000000","21683200000","26597000000","28639000000","38132000000","28536000000","32843000000","38995000000","40385000000","41214000000","42675000000","39815000000","42687000000","53258000000","",
"Pakistan","PAK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.65428996086121","1.57825994491577","1.85125005245209","1.89805996417999","2.00855994224548","2.21635007858276","2.12237000465393","2.20418000221252","2.1970100402832","2.12882995605469","1.96951997280121","2.01366996765137","1.99576997756958","2.06984996795654","2.43543004989624","2.67812991142273","2.97745990753174","","2.36382007598877","2.51680994033813","2.56676006317139","2.55940008163452","2.39867997169495","2.60599994659424","2.81679010391235","2.81057000160217","3.02230000495911","","2.61149001121521","1.83782005310059","","","","1.94841003417969","2.25435996055603","2.62637996673584","2.63527011871338","2.74622988700867","2.59078001976013","2.28687000274658","2.22175002098084","2.13628005981445","2.49343991279602","2.46592998504639","2.6500198841095","2.49180006980896","2.76047992706299","",
"Pakistan","PAK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80284976959229","9.37642955780029","10.3132696151733","10.0689897537231","11.753399848938","","11.3073301315308","8.4898796081543","","","","11.2293500900269","13.7775096893311","15.2890996932983","15.445520401001","14.096960067749","11.8644304275513","11.8646602630615","10.9246101379395","11.0406303405762","11.5139799118042","11.3006601333618","13.1872797012329","12.6031503677368","13.8473100662231","",
"Pakistan","PAK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9879298210144","8.10212993621826","7.69288015365601","9.5640697479248","","",
"Pakistan","PAK","Government expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3290996551514","13.2514400482178","15.2217397689819","10.8545503616333","","",
"Pakistan","PAK","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6522903442383","51.778881072998","59.8703308105469","27.2906894683838","27.962459564209","",
"Pakistan","PAK","Grants and other revenue (% of revenue)","GC.REV.GOTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Grants and other revenue (current LCU)","GC.REV.GOTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","3350000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","253440000","246350000","298970000","260810000","246290000","211000000","111640000","152490000","22780000","26000000","52690000","80440000","23000000","62270000","76280000","194310000","125470000","118470000","118670000","155120000","482020000","259240000","252050000","277280000","245570000","257360000","314680000","300800000","423660000","380930000","324550000","530260000","321600000","203450000","204040000","189690000","207410000","180540000","182900000","212010000","130680000","881210000","300960000","1324180000","300120000","882010000","1076870000","1016970000","985620000","1566550000","2741240000","2923090000","1770910000","1992080000","1864520000","1887630000","1771870000","33270000","",
"Pakistan","PAK","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","11.5561359365985","16.8635134699312","18.1814077875935","20.8815538966156","20.5149632506266","21.4680805576876","15.9609022412041","16.7002297889787","18.0194673424245","14.7531013354717","15.7930012314332","15.6317470399326","14.1755152674867","12.9304803327658","13.3720181680953","16.2275310517336","17.2433375558206","19.2697066609385","17.8580544491274","17.8751380899301","18.4818012218737","18.7741743999933","19.2612257303675","18.7997916780834","18.270518551957","18.3201775058059","18.7743416303225","19.1343269373603","18.0142120002949","18.9114576742941","18.9353726145606","19.0264024455014","20.2367400041819","20.8182644044707","19.5464235566625","18.5455233391321","18.9966573482447","17.9191965447603","17.7111996462578","15.5649424393518","17.2266303826523","16.9963559470796","16.5827616518149","16.7580186264472","16.5780114810888","19.0812553405637","19.3319993768378","18.7870693109126","19.2058449833292","17.5494804543768","15.8045579618102","14.120627430725","15.0759583967276","14.9573319644568","14.6352717183037","15.7070310988345","15.686124563479","16.0943641980427","",
"Pakistan","PAK","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","60.0319029083274","10.0426355098617","16.1459277074948","10.7392656108273","21.5363834782586","-24.0961943857757","11.7283269948888","13.0375283808199","-17.7779576897592","17.811378597309","0.159024604785458","-5.4293919391442","3.61254414794361","-4.83782158086041","11.4293581747992","1.85002882030574","12.0103902202568","3.88672784517108","4.95464731799136","8.09458196103799","5.99278171870601","18.5318488228369","2.4520290752764","4.87496693232194","10.1506267384015","4.37014785476653","3.96746166502733","-1.17224343560686","7.47449422119033","5.14404802953719","3.01382108920758","10.38626098911","3.94584369280489","-0.765118963429657","3.8253254996649","5.64217807432712","-3.61366680114359","3.04709141719124","-9.1909042835985","5.12170975648918","4.28259319269463","-0.249077230082804","6.34399270672463","-5.16882657414509","12.7661982610386","18.4951206043386","2.59763237023624","4.34058880596848","-4.31642575434824","-6.53381284466376","-6.69879885975793","2.54094832846627","2.777346780242","2.75603770841646","14.5500807709083","7.27257513490052","9.54511525368405","",
"Pakistan","PAK","Gross capital formation (constant 2010 US$)","NE.GDI.TOTL.KD","2657398158.22626","4252684840.46032","4679766478.3709","5435358190.84824","6019075743.86329","7315366977.90854","5552641930.87885","6203873933.38763","7012705758.16333","5765989895.56975","6792992185.75226","6803794714.72876","6434390032.93136","6666835213.52189","6344305620.80172","7069419033.90707","7200205323.46253","8064978079.47009","8378441828.19179","8793564071.52176","9505366322.58748","10075002177.8635","11942086350.3627","12234909779.8682","12831357585.8362","14133820799.844","14751489666.325","15336749363.8569","15156965326.2036","16289871823.6185","17127830654.1755","17644032826.5548","19476588124.925","20245103849.026","20090204720.311","20858720444.412","22035606595.9118","21239313195.9247","21886494485.3881","19874927726.201","20892863838.649","21787620203.162","21733352202.259","23112114480.8971","21917489365.7616","24715519512.0368","29286684653.7769","30047445054.5124","31351681091.0281","29998409053.9938","28038369150.0292","26160135197.1123","26824850715.1278","27569869842.7692","28329705851.7972","32451700935.3945","34811775268.4742","38134599339.7036","",
"Pakistan","PAK","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","144122597000","230642134500","253804683400","294783804100","326441419800","396745095800","301144626300","336463852800","380330423100","312715441400","368414372600","369000242100","348965772700","361572315300","344080091800","383406237900","390499363800","437399861200","454400403400","476914340800","515518563000","546412465200","647672797200","663553922500","695901956800","766540366900","800039314300","831780567400","822030074300","883472664700","928918922900","956914877300","1056302553900","1097982601600","1089581728500","1131261776200","1195089580100","1151903024700","1187002562900","1077906293500","1133113525300","1181640168000","1178696971400","1253473421300","1188683554000","1340433253200","1588348000000","1629607441800","1700342000000","1626948000000","1520646262600","1418781228100","1454831726000","1495237448100","1536446756000","1760001000000","1887998395100","2068210017900","",
"Pakistan","PAK","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","2040004700","3256007400","3665008400","4515009500","5012011000","6016000000","4915000300","5888000000","6942000100","6064999900","7540999700","7892000300","7663000100","8647000100","11613999100","18218000400","22769999900","28855998500","31505000400","34876002300","43344998400","52229001200","62436999200","68503998500","76700000300","86499999700","96599998500","109539999700","121666002900","145570005000","162076000300","193446000000","243894000000","277516000000","305140000000","346045000000","402762000000","435134000000","474245000000","457357000000","659110000000","715525000000","738373000000","817062000000","935096000000","1240240000000","1588348000000","1735885000000","2043074000000","2316480000000","2349663000000","2580748000000","3022202000000","3348297000000","3683523000000","4310484000000","4560840010000","5144178860600","",
"Pakistan","PAK","Gross capital formation (current US$)","NE.GDI.TOTL.CD","428392419.151617","683747879.042419","769636371.272575","948133032.339353","1052501259.9748","1263334733.30533","1032129420.41159","1236455270.89458","1457790865.1827","1273624506.50987","1583578265.43469","1657286917.26165","1319614275.87395","817837898.420505","1173131222.22222","1840202060.60606","2299999989.89899","2914747323.23232","3182323272.72727","3522828515.15152","4378282666.66667","5275656686.86869","5918198976.30332","5394015629.92126","5691599903.5322","5705804729.55145","5988840576.56541","6381590428.19691","6930561258.9006","7596925377.1847","7576123044.92124","8647872968.1884","9842174290.26856","10716889616.6085","10143573753.1622","11245267690.3079","12028706762.1568","11187545796.9636","11014941458.1916","9801844394.48525","12739502295.2404","12290020611.4737","11990467684.3131","13950179272.6652","16242765329.1645","20894375783.3875","26535887437.6426","28628810143.4504","32664881328.2918","29509938431.7877","28038369150.0292","30159882854.6353","33827981325.3369","34584128656.4204","35762880041.9424","42496334979.4296","43710113577.4451","49080056296.9889","",
"Pakistan","PAK","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","1308182296200.77","1472961555335.77","1466965749796.86","1673642909559.46","1657860210996.73","1636523745808.62","1751100991547.11","1800351419394.11","1754127715726.88","1870838892880","1958718447275.63","2114415671780.4","2234987669307.62","2465012146606.26","2534834273995.53","2655861512417.72","2854436037358.27","3007186467446.43","3233626933597.88","3369485938035.7","3634607203813.67","3896894092490.74","4085557371585.5","4259695070411.55","4483152564083.76","4885735311747.71","4948911665644.25","5147708554673.62","5450876392933.85","5726309798901.81","5770096340587.04","6071874275999.47","6202272837042.36","6354149640159.61","6436808373897.04","6659703638367.68","6918731946517.89","7359605619797.94","7877710067144.25","8216160000000","8569296650424.16","8593717964814.91","8873000937110.8","8996297304726.64","9276102207495.49","9566668476980.43","9947568200686.36","10434502051231.4","10946599115038.4","11633822019726.7","12316139364555.7","",
"Pakistan","PAK","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","7.75908786271971","12.4077808931025","9.55219517929647","8.89183932200328","9.98412361632626","8.96734408252363","10.1536781812595","6.27526662832234","4.68872970219878","8.59092955624563","9.53352485888617","8.61960997825923","5.81047183098327","6.86916663996765","8.07902357915545","7.44232680256906","7.74073241966309","6.71476694534795","5.92934732745492","8.00848965868657","11.3655273227035","9.930450061657","11.0476083516097","11.1024895844688","17.4656052183287","17.0674840110056","14.6838694383744","16.7844038577827","15.8327089771169","14.4727340646258","13.2308368941059","16.6690568168577","13.9519782846257","15.9796461733598","15.9439013956003","16.4923661259105","17.3514576934184","17.6116817774059","15.2069561717608","11.9181953613367","12.2258675687943","8.37626525554411","10.2691370346326","9.96816707289086","9.11406160061806","7.06378170752999","8.17803925234841","8.21919435587029","9.26118122122266","8.67134693163861","6.77711507477018","",
"Pakistan","PAK","Gross domestic savings (current LCU)","NY.GDS.TOTL.CN","","","","","","","","2735621600","4780097800","3926907400","4245764100.00001","5040684600","4847566900","6790069200","5450257400","5263849400","11344408500","14276261900","15206629400","11336753200","16110119000","22475520000","24124973100","28206223300","28188725200","27995828200.0001","41206243300","65065254900.0001","67069165500","85038415899.9998","95030984700","177577000000","205698000000","195742000000","262022000000","295426000000","306847000000","321286000000","446340000000","409962000000","611399000000","671218000000","734348000000","845996000000","993401000000","988419000000","979218000000","1129644000000","891048000000","1355496000000","1481967000000","1665726000000","1416041000000","1830707800000","2068673000000","2541548000000","2521249010000","2166142860600","",
"Pakistan","PAK","Gross domestic savings (current US$)","NY.GDS.TOTL.CD","","","","","","","","574469046.619068","1003800461.99076","824634061.318774","891592629.147419","1058522595.54809","834779903.564663","642208379.83543","550531050.505051","531701959.59596","1145899848.48485","1442046656.56566","1536023171.71717","1145126585.85859","1627284747.47475","2270254545.45455","2286727308.05687","2220962464.56693","2091772425.05194","1846690514.51188","2554633806.57161","3790577040.48938","3820516405.58246","4437936921.04562","4442153260.41228","7938460025.39206","8300801033.07036","7559007074.67022","8710229671.46576","9600324965.47241","9164152983.26931","8260448135.34047","10366812450.2087","8786098674.89066","11817327856.9703","11528993473.0333","11925105553.7512","14444186443.5718","17255532395.3448","16651936735.9866","16359398963.5228","18630475870.0535","14246168850.3753","17267838921.3524","17684211656.8041","19466488408.756","15849969162.8526","18909145182.6144","20084496376.1608","25056693209.9271","24163110379.3359","20666935661.9471","",
"Pakistan","PAK","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","11.414516949929","15.7758794018726","17.8093465933517","20.7890569011018","20.4331012773541","21.3253406603626","17.4222255319578","16.3031446700035","14.9046069996669","13.7801020557539","14.3123422795408","13.9540872828749","12.6031302482287","11.4351085063256","12.220648052862","14.4460478268531","17.2433375558206","18.6019184010352","17.2912224063545","16.9782026620668","17.6290250002475","17.1566094862819","16.8371068296772","16.9608131899137","16.4839626530488","16.4987489174035","17.0251790285048","17.4748773278147","16.4743577252782","17.3005345031868","17.2997500713892","17.4723917208603","18.6851354625441","19.2354173652573","17.9706156668614","17.0342061458089","17.3770725313453","16.342998757985","15.0446883393535","13.9313887010491","15.8753888739767","15.6613988117931","15.2801677381625","15.1043102373264","14.9780164451173","17.4612317766965","17.731994021538","17.1870647220617","17.6058482922928","15.9494828180656","14.2045575313264","12.520627649586","13.4759583967276","13.3573297701946","13.035271241523","14.1070323814921","14.086124563479","14.4943641980426","",
"Pakistan","PAK","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","52.0540913943842","14.8623604220118","18.0149357694087","10.7794951158569","21.2511107002465","-16.0782934566162","-0.685426570803472","-4.71202605071053","-7.07944555158129","13.6545454783927","-1.15619118043637","-5.58147902387111","3.85640506498378","-2.5046963328103","6.8593465874402","15.8252188900551","7.10653127648015","4.34340119667387","2.51892499801676","8.32220111956627","-0.219511149452657","14.372815736602","5.33623491205502","5.21373467679518","10.2479278366052","4.79760754107843","4.29184613802782","-1.23457594690919","7.36111544316711","5.13712592302649","3.19917514404315","10.0368442257212","4.32770969655263","-0.955516554373062","4.30879901509584","5.23061765803034","-3.8184857869861","-3.69196845649307","-4.49871598030704","5.04217108570397","4.44724321486194","-0.360800288509694","4.10292754174428","-6.12989499459353","13.5432854764881","19.9011270048531","2.39595753691597","4.58444611665259","-4.95857545190125","-7.32506424569891","-7.70554715382592","2.42636729562106","2.58323829790493","2.52195038336387","15.7732094961671","7.46929279997772","9.97050551367653","",
"Pakistan","PAK","Gross fixed capital formation (constant 2010 US$)","NE.GDI.FTOT.KD","2815229739.19307","4280672000.59452","4916880901.80702","5802653838.12587","6428150625.19673","7794204030.53588","6541029033.89891","6496195082.8966","6190092678.28554","5751868437.53389","6537259929.19428","6461676706.45073","6101019576.48982","6336299604.45322","6177594540.62461","6601337160.93284","7646013216.32101","8189379536.94266","8545077145.7504","8760321230.07452","9489372781.56138","9468542550.29273","10829438723.9881","11407323013.9571","12002070569.6298","13232034100.5039","13866855166.3478","14461999254.2706","14283454890.0352","15334876493.7634","16122648409.3886","16638440169.8632","18308414491.3022","19100749520.5273","18918238696.8494","19733387579.4927","20765565634.7532","19972635462.4029","19235252061.2006","18369912702.871","19296155129.6443","20154302079.3766","20081585299.3271","20905518193.3921","19624031880.0615","22281770539.5752","26716093993.586","27356200261.1949","28610330521.733","27191665695.7745","25199858714.0834","23258071718.1722","23822397963.934","24437787271.6176","25054096141.3999","29005931213.154","31172469144.8246","34280521899.6584","",
"Pakistan","PAK","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","153520841800","233434721100","268128630700","316431831300","350541585100","425035565400","356697099900","354252203200","337559747100","313662388600","356491562100","352369838100","332702389500","345532741300","336878195400","359985838400","416954385300","446585379100","465982373800","477720120300","517476949500","516341029900","590553774700","622067111400","654500040100","721572731900","756190959700","788645512200","778909084400","836245481300","879204464700","907331755400","998399230300","1041607050600","1031654322800","1076106234100","1132393236800","1089152962000","1048941778200","1001752866800","1052262960200","1099059653300","1095094242900","1140025166200","1070142820600","1215075317800","1456889000000","1491795441800","1560186000000","1482823000000","1374205262600","1268315228100","1299089214000","1332647784100","1366256500000","1581759000000","1699905211100","1869394353900","",
"Pakistan","PAK","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN","2015004700","3046007000","3590008300","4495009800","4992011300","5976000000","5365000200","5747999700","5742000100","5664999900","6833999900","7045000200","6813000200","7647000100","10613999600","16218000400","22769999900","27855999000","30505001000","33126000600","41344999400","47729000400","54578999300","61802999800","69200003100","77899997200","87599996900","100039999500","111265996800","133170004000","148076003300","177646000000","225194000000","256416000000","280540000000","317845000000","368424000000","396859000000","402845000000","409357000000","607410000000","659325000000","680373000000","736433000000","844847000000","1134942000000","1456889000000","1588048000000","1872870000000","2105285000000","2111791000000","2288325000000","2701458000000","2990126000000","3280822000000","3871396000000","4095629882000","4632777100600","",
"Pakistan","PAK","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","423142524.149517","639648677.02646","753886665.266695","943933179.336413","1048301406.97186","1254934901.30197","1126627509.44981","1207055795.88408","1205795905.0819","1189626186.47627","1435111276.77446","1479420453.59093","1173239228.51731","723257363.094675","1072121171.71717","1638181858.58586","2299999989.89899","2813737272.72727","3081313232.32323","3346060666.66667","4176262565.65657","4821111151.51515","5173364862.55924","4866377937.00787","5135055142.47551","5138522242.74406","5430873955.36268","5828138625.10923","6338137100.54116","6949801113.67989","6921703515.16851","7941544623.8578","9087548677.38746","9902066792.30128","9325811695.32712","10328865058.0876","11003183667.1306","10203473498.8237","9356585924.41708","8773132620.23605","11740227107.9971","11324716592.2363","11048603442.6762","12573553013.4881","14675125933.646","19120415919.7811","24339655109.0439","26190631689.7065","29943641930.4038","26819498001.8676","25199858714.0834","26742484711.1509","30237843392.0638","30884626508.0152","31853104656.8639","38167440420.6172","39251639373.6421","44200827201.0838","",
"Pakistan","PAK","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","","","","","","","","","","","","","","","4.42126345312751","4.63809166505068","3.93552472062929","6.15340490996439","5.8121861142298","5.77651501624694","6.36384560789198","7.75660912409125","7.1942770590785","7.35473531570761","7.4811475684835","7.59874862267105","7.77677397089771","7.7468521188766","7.6650649390251","8.30053443030551","8.94206657065673","8.97254318772843","9.84995071373809","10.0927128272874","9.61063452531029","8.72255110342233","9.10897365450838","9.50549188077973","9.76469718290923","7.87999097461559","10.3172385746258","10.0501131506817","11.1498445646125","11.1801344149537","10.9299752862294","13.1146552299754","13.5002848045802","12.6329765646087","12.8207109533838","11.662713422351","10.4789763850074","9.28952793870141","9.72912478487516","9.83802717818849","9.86863301614836","10.3602256340428","10.3037787070706","10.0289605592284","",
"Pakistan","PAK","Gross fixed capital formation, private sector (current LCU)","NE.GDI.FPRV.CN","","","","","","","","","","","","","","","3840000000","5207000100","5196899800","9214600200","10253800400","11270500400","14924999700","21578575900","23320897500","26799700000","31406006300","35878023200","40013991900","44349100000","51769004000","63892951000","76538994700","91226000000","118712000000","134540000000","150032000000","162756000000","193126000000","230823000000","261465000000","231544000000","394749000000","423097000000","496464000000","545104000000","616514000000","852424000000","1109205000000","1167260000000","1363838000000","1539444000000","1557909000000","1697795000000","1950349000000","2202307000000","2483817000000","2843159000000","2995888882000","3205517550600","",
"Pakistan","PAK","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.078338623047","99.7286529541016","106.468559265137","110.082321166992","108.393432617188","107.660026550293","100.454391479492","101.159622192383","98.7180862426758","103.534271240234","102.563568115234","111.580772399902","109.952163696289","",
"Pakistan","PAK","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.601081848145","121.629348754883","121.510177612305","124.626861572266","121.643661499023","123.039161682129","113.254096984863","113.830200195313","111.870361328125","119.816436767578","118.91194152832","127.690696716309","125.029891967773","",
"Pakistan","PAK","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.755096435547","111.098358154297","114.288017272949","117.651916503906","115.294830322266","115.672622680664","107.120780944824","107.749710083008","105.545951843262","111.971160888672","111.023651123047","119.915962219238","117.755187988281","",
